,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url,user_location,tweet_urls
139,b'Mahikaurrr',2020-09-28 11:11:40,"b""@Mahikaurrr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
140,b'Mahikaurrr',2020-09-28 11:06:40,"b""@Mahikaurrr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
141,b'ManisPMP805058',2020-09-28 11:06:04,"b'RT @ChiragdeepDahi1: Fight for #Khalistan will result in mainly two things, carnage of innocent people and resurgence of hatred in the soci\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [31, 41]}]",33,0,,"Mumbai, India",[]
142,b'sanjana__7',2020-09-28 11:00:52,b'@SangbadPratidin CM @capt_amarinder\n\nDisquiet is not the solution.\n\nOnly solution to the #Farmersbill2020 is #SFJ\xe2\x80\xa6 https://t.co/U9liAyXRo2',"[{'text': 'Farmersbill2020', 'indices': [89, 105]}, {'text': 'SFJ', 'indices': [109, 113]}]",0,0,,,"[{'url': 'https://t.co/U9liAyXRo2', 'expanded_url': 'https://twitter.com/i/web/status/1310534937443889152', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]"
143,b'Dilreetsign',2020-09-28 10:56:42,b'@reji_peter CM @capt_amarinder\nFarmers are in bad debts  and they can not pay their loans off. \nOnly solution to th\xe2\x80\xa6 https://t.co/qkO0XTUFYl',[],0,0,,,"[{'url': 'https://t.co/qkO0XTUFYl', 'expanded_url': 'https://twitter.com/i/web/status/1310533889534746629', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
144,b'Simrats_singh24',2020-09-28 10:54:57,"b""@reji_peter CM @capt_amarinder\n\nDon't be so fake - you don\xe2\x80\x99t care about Farmers\n\nOnly solution to the\xe2\x80\xa6 https://t.co/rxjayi26gg""",[],0,0,,,"[{'url': 'https://t.co/rxjayi26gg', 'expanded_url': 'https://twitter.com/i/web/status/1310533448130535424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [103, 126]}]"
145,b'ANLPRT',2020-09-28 10:54:47,b'@reji_peter CM @capt_amarinder \nOnly Solution To #Farmersbill2020 Is #SFJ #Khalistan\n#Register2Vote2020\xe2\x80\xa6 https://t.co/nJhTRfDH5w',"[{'text': 'Farmersbill2020', 'indices': [49, 65]}, {'text': 'SFJ', 'indices': [69, 73]}, {'text': 'Khalistan', 'indices': [74, 84]}, {'text': 'Register2Vote2020', 'indices': [85, 103]}]",0,0,,,"[{'url': 'https://t.co/nJhTRfDH5w', 'expanded_url': 'https://twitter.com/i/web/status/1310533408800546816', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]"
146,b'sanjana__7',2020-09-28 10:54:38,b'@reji_peter CM @capt_amarinder\n\nAmendment to the farmers bill is not the solution.\n\nOnly solution to the\xe2\x80\xa6 https://t.co/l4rVvuXt80',[],0,0,,,"[{'url': 'https://t.co/l4rVvuXt80', 'expanded_url': 'https://twitter.com/i/web/status/1310533371513024512', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]"
147,b'ANLPRT',2020-09-28 10:51:57,b'@SaketGokhale CM @capt_amarinder\nYearly  more than 1000 farmers take their lives  just for avoid paying loans.\nOnly\xe2\x80\xa6 https://t.co/7yW7MQxiWz',[],0,0,,,"[{'url': 'https://t.co/7yW7MQxiWz', 'expanded_url': 'https://twitter.com/i/web/status/1310532695731171328', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
148,b'ANLPRT',2020-09-28 10:48:34,"b""@capt_amarinder @capt_amarinder\nDon't think #Farmers are weak. They are united.\nBut protest is not only the solutio\xe2\x80\xa6 https://t.co/Rm4ezHEI91""","[{'text': 'Farmers', 'indices': [44, 52]}]",0,0,,,"[{'url': 'https://t.co/Rm4ezHEI91', 'expanded_url': 'https://twitter.com/i/web/status/1310531841066180610', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
149,b'ANLPRT',2020-09-28 10:45:37,"b""@snehamordani @drharshvardhan @CNNnews18 @capt_amarinder farmers are in bad debts. They don't have enough land for\xe2\x80\xa6 https://t.co/NkKrZ6N0pU""",[],0,0,,,"[{'url': 'https://t.co/NkKrZ6N0pU', 'expanded_url': 'https://twitter.com/i/web/status/1310531100163403779', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
150,b'Simrats_singh24',2020-09-28 10:44:27,"b""@snehamordani @drharshvardhan @CNNnews18 CM @capt_amarinder\n\nWe don't want the bill we want Khalistan \n\nOnly soluti\xe2\x80\xa6 https://t.co/pnYh2SDzTd""",[],0,0,,,"[{'url': 'https://t.co/pnYh2SDzTd', 'expanded_url': 'https://twitter.com/i/web/status/1310530805580599299', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
151,b'sanjana__7',2020-09-28 10:39:05,b'@SaralPatel @INCDelhi CM @capt_amarinder\n\n1000 of farmers commit suicide to avoid paying loans.\n\nOnly solution to t\xe2\x80\xa6 https://t.co/akbkPO4uDm',[],0,0,,,"[{'url': 'https://t.co/akbkPO4uDm', 'expanded_url': 'https://twitter.com/i/web/status/1310529456054792192', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
152,b'NavtaranS',2020-09-28 10:38:32,b'RT @KaranpreetDhil3: SFJ gunda Gang has launched another application on Google Play Store which has only motive to spread #Hate among #Sikh\xe2\x80\xa6',"[{'text': 'Hate', 'indices': [122, 127]}]",12,0,,,[]
153,b'Mahikaurrr',2020-09-28 10:36:50,"b""@Mahikaurrr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
154,b'Dilreetsign',2020-09-28 10:32:35,b'@RURALINDIA @IndianExpress @rajkamaljha CM @capt_amarinder\nFarmers are in bad debts  and they can not pay their loa\xe2\x80\xa6 https://t.co/dLR5cXnUnA',[],0,0,,,"[{'url': 'https://t.co/dLR5cXnUnA', 'expanded_url': 'https://twitter.com/i/web/status/1310527821786148866', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
155,b'sanjana__7',2020-09-28 10:32:18,b'@RURALINDIA @IndianExpress @rajkamaljha CM @capt_amarinder \n\nCapt Amarinder &amp; his power and doesn\xe2\x80\x99t care about peop\xe2\x80\xa6 https://t.co/VWBYj9WayH',[],0,0,,,"[{'url': 'https://t.co/VWBYj9WayH', 'expanded_url': 'https://twitter.com/i/web/status/1310527748423573504', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]"
156,b'Mahikaurrr',2020-09-28 10:30:32,"b""@Mahikaurrr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
157,b'ANLPRT',2020-09-28 10:29:40,b'@PoojaShali @IndiaToday @capt_amarinder Annually 1000 farmers commit sucide.\nDue to You selfish people.\xe2\x80\xa6 https://t.co/ATGDniu6lD',[],0,0,,,"[{'url': 'https://t.co/ATGDniu6lD', 'expanded_url': 'https://twitter.com/i/web/status/1310527084951990273', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]"
158,b'ANLPRT',2020-09-28 10:28:35,b'@PoojaShali @IndiaToday @capt_amarinder Annually 1000 farmers commit sucide.\nDue to You selfish people.\xe2\x80\xa6 https://t.co/CBW0YtK5MZ',[],0,0,,,"[{'url': 'https://t.co/CBW0YtK5MZ', 'expanded_url': 'https://twitter.com/i/web/status/1310526814624907264', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]"
159,b'Simrats_singh24',2020-09-28 10:26:53,"b""@PoojaShali @IndiaToday CM @capt_amarinder\n\nIndian government isn't actually sincere with poor farmers \n\nSay yes to\xe2\x80\xa6 https://t.co/vCppH30mby""",[],0,0,,,"[{'url': 'https://t.co/vCppH30mby', 'expanded_url': 'https://twitter.com/i/web/status/1310526384578670593', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
160,b'Mahikaurrr',2020-09-28 10:25:45,"b""@Mahikaurrr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
161,b'ANLPRT',2020-09-28 10:22:19,b'@isai_ @capt_amarinder farmers are committing sucide.\nPlease stop this. And give rights to Farmers.\nSolution is\xe2\x80\xa6 https://t.co/RGQamDiy6r',[],0,0,,,"[{'url': 'https://t.co/RGQamDiy6r', 'expanded_url': 'https://twitter.com/i/web/status/1310525235523923969', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
162,b'sanjana__7',2020-09-28 10:20:19,"b""@isai_ CM @capt_amarinder\n\nDon't be so fake - you don\xe2\x80\x99t care about Farmers\n\nOnly solution to the #Farmersbill2020 i\xe2\x80\xa6 https://t.co/MSAlgCFvZ3""","[{'text': 'Farmersbill2020', 'indices': [97, 113]}]",0,0,,,"[{'url': 'https://t.co/MSAlgCFvZ3', 'expanded_url': 'https://twitter.com/i/web/status/1310524735441088512', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
163,b'Dilreetsign',2020-09-28 10:20:14,b'@isai_ CM @capt_amarinder\nYearly  more than 1000 farmers take their lives  just for avoid paying loans.\nOnly soluti\xe2\x80\xa6 https://t.co/z4Ze0cqBMQ',[],0,0,,,"[{'url': 'https://t.co/z4Ze0cqBMQ', 'expanded_url': 'https://twitter.com/i/web/status/1310524712703811586', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
164,b'ANLPRT',2020-09-28 10:18:05,b'@pandeyji1149 @capt_amarinder annually more than 1000 #Farmers commit sucide. Due to You people.\n#Farmersbill2020\xe2\x80\xa6 https://t.co/jUMzcbhVFE',"[{'text': 'Farmers', 'indices': [54, 62]}, {'text': 'Farmersbill2020', 'indices': [97, 113]}]",0,0,,,"[{'url': 'https://t.co/jUMzcbhVFE', 'expanded_url': 'https://twitter.com/i/web/status/1310524171663953920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]"
165,b'sanjana__7',2020-09-28 10:16:56,b'@pandeyji1149 CM @capt_amarinder\n\nProtest is not the solution. We want land \n\nOnly solution to the #Farmersbill2020\xe2\x80\xa6 https://t.co/Yux8DyTJep',"[{'text': 'Farmersbill2020', 'indices': [99, 115]}]",0,0,,,"[{'url': 'https://t.co/Yux8DyTJep', 'expanded_url': 'https://twitter.com/i/web/status/1310523880310673408', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
166,b'ANLPRT',2020-09-28 10:14:35,"b""@VTankha @arunjaitley @capt_amarinder every live is very important..\nCruelty isn't acceptable\n#Farmersbill2020 #SFJ\xe2\x80\xa6 https://t.co/pV2LCapwjo""","[{'text': 'Farmersbill2020', 'indices': [94, 110]}, {'text': 'SFJ', 'indices': [111, 115]}]",0,0,,,"[{'url': 'https://t.co/pV2LCapwjo', 'expanded_url': 'https://twitter.com/i/web/status/1310523291782836224', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
167,b'SanjeetaSing',2020-09-28 10:14:26,b'@VTankha @arunjaitley CM @capt_amarinder\nMaking changes to the farmers bill is not the solution.\nOnly solution to t\xe2\x80\xa6 https://t.co/ZDdPNvq5JG',[],0,0,,,"[{'url': 'https://t.co/ZDdPNvq5JG', 'expanded_url': 'https://twitter.com/i/web/status/1310523251186171904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
168,b'Simrats_singh24',2020-09-28 10:13:50,"b""@VTankha @arunjaitley CM @capt_amarinder\n\nDon't be so fake - you don\xe2\x80\x99t care about Farmers\n\nOnly solution to the\xe2\x80\xa6 https://t.co/IgrsQXM4e5""",[],0,0,,,"[{'url': 'https://t.co/IgrsQXM4e5', 'expanded_url': 'https://twitter.com/i/web/status/1310523103118794752', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
169,b'Dilreetsign',2020-09-28 10:13:38,b'@VTankha @arunjaitley CM @capt_amarinder\nProtesting is not the only solution .\nOnly solution to the\xe2\x80\xa6 https://t.co/lR16jdMNPm',[],0,0,,,"[{'url': 'https://t.co/lR16jdMNPm', 'expanded_url': 'https://twitter.com/i/web/status/1310523053038657538', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]"
170,b'sanjana__7',2020-09-28 10:13:16,b'@VTankha @arunjaitley CM @capt_amarinder\n\nDisquiet  is not the solution.\n\nOnly solution to the #Farmersbill2020 is#\xe2\x80\xa6 https://t.co/QcVxs0umIc',"[{'text': 'Farmersbill2020', 'indices': [95, 111]}]",0,0,,,"[{'url': 'https://t.co/QcVxs0umIc', 'expanded_url': 'https://twitter.com/i/web/status/1310522960281706497', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
171,b'sudhikshakaur',2020-09-28 10:12:05,b'CM @capt_amarinder \nGherao #Modi #TruckRally\n30th Sept \n\nSolution To #Farmersbill2020 Is #SFJ #Khalistan\xe2\x80\xa6 https://t.co/A1aRcGcfUI',"[{'text': 'Modi', 'indices': [27, 32]}, {'text': 'TruckRally', 'indices': [33, 44]}, {'text': 'Farmersbill2020', 'indices': [69, 85]}, {'text': 'SFJ', 'indices': [89, 93]}, {'text': 'Khalistan', 'indices': [94, 104]}]",0,8,,,"[{'url': 'https://t.co/A1aRcGcfUI', 'expanded_url': 'https://twitter.com/i/web/status/1310522659478831105', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]"
172,b'Naveenku555',2020-09-28 10:10:47,b'RT @KaranpreetDhil3: SFJ gunda Gang has launched another application on Google Play Store which has only motive to spread #Hate among #Sikh\xe2\x80\xa6',"[{'text': 'Hate', 'indices': [122, 127]}]",12,0,,India,[]
173,b'KashmiriHindu07',2020-09-28 10:10:45,b'@FinancialXpress Hope you are not planning to promote #Khalistan movement there.',"[{'text': 'Khalistan', 'indices': [54, 64]}]",0,0,,,[]
174,b'KamalJerngal',2020-09-28 10:10:12,b'RT @KaranpreetDhil3: SFJ gunda Gang has launched another application on Google Play Store which has only motive to spread #Hate among #Sikh\xe2\x80\xa6',"[{'text': 'Hate', 'indices': [122, 127]}]",12,0,,"Jammu, Jammu And Kashmir",[]
175,b'shailrawat7',2020-09-28 10:10:05,"b'RT @Preetka57645405: There is no #Khalistan, there is only #Khai (Garbage). Dear Sikhs, the quicker you realise Pannun\xe2\x80\x99s tricks, it will be\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [33, 43]}, {'text': 'Khai', 'indices': [59, 64]}]",20,0,,,[]
176,b'javedhassanTr',2020-09-28 10:08:04,b'RT @GCAbdulRehman: A sikh officer reveals the internal chaos of Indian Army &amp; how Sikhs are mistreated in their forces. Speaks volumes of t\xe2\x80\xa6',[],6,0,,,[]
177,b'SanjeetaSing',2020-09-28 10:05:08,b'@JoshiPralhad CM @capt_amarinder \nOnly Solution To #Farmersbill2020 Is #SFJ #Khalistan\n#Register2Vote2020\xe2\x80\xa6 https://t.co/JIH1JhsGCZ',"[{'text': 'Farmersbill2020', 'indices': [51, 67]}, {'text': 'SFJ', 'indices': [71, 75]}, {'text': 'Khalistan', 'indices': [76, 86]}, {'text': 'Register2Vote2020', 'indices': [87, 105]}]",0,0,,,"[{'url': 'https://t.co/JIH1JhsGCZ', 'expanded_url': 'https://twitter.com/i/web/status/1310520910709952512', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]"
178,b'singksssking',2020-09-28 10:05:07,b'CM @capt_amarinder \nGherao #Modi #TruckRally\n30th Sept \n\nSolution To #Farmersbill2020 Is #SFJ #Khalistan\xe2\x80\xa6 https://t.co/SKnbsfJL2p',"[{'text': 'Modi', 'indices': [27, 32]}, {'text': 'TruckRally', 'indices': [33, 44]}, {'text': 'Farmersbill2020', 'indices': [69, 85]}, {'text': 'SFJ', 'indices': [89, 93]}, {'text': 'Khalistan', 'indices': [94, 104]}]",0,0,,,"[{'url': 'https://t.co/SKnbsfJL2p', 'expanded_url': 'https://twitter.com/i/web/status/1310520908071792640', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]"
179,b'JasveenAgarwal',2020-09-28 10:04:19,b'CM @capt_amarinder \nGherao #Modi #TruckRally\n30th Sept \nSolution To #Farmersbill2020 Is #SFJ #Khalistan\xe2\x80\xa6 https://t.co/QqJkM0gBrJ',"[{'text': 'Modi', 'indices': [27, 32]}, {'text': 'TruckRally', 'indices': [33, 44]}, {'text': 'Farmersbill2020', 'indices': [68, 84]}, {'text': 'SFJ', 'indices': [88, 92]}, {'text': 'Khalistan', 'indices': [93, 103]}]",0,0,,,"[{'url': 'https://t.co/QqJkM0gBrJ', 'expanded_url': 'https://twitter.com/i/web/status/1310520705746898945', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]"
180,b'Simrats_singh24',2020-09-28 10:04:00,b'@JoshiPralhad CM @capt_amarinder\n\nOur motto is KHALISTAN no matter what you say. \n\n #Farmersbill2020 say yes to\xe2\x80\xa6 https://t.co/mGNeKPnx9T',"[{'text': 'Farmersbill2020', 'indices': [84, 100]}]",0,0,,,"[{'url': 'https://t.co/mGNeKPnx9T', 'expanded_url': 'https://twitter.com/i/web/status/1310520625920978946', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
181,b'sanjana__7',2020-09-28 10:03:23,b'@JoshiPralhad CM @capt_amarinder\n\nOnly solution separate land #Farmersbill2020 is #SFJ #Khalistan now.\xe2\x80\xa6 https://t.co/DqMXGKDpwL',"[{'text': 'Farmersbill2020', 'indices': [62, 78]}, {'text': 'SFJ', 'indices': [82, 86]}, {'text': 'Khalistan', 'indices': [87, 97]}]",0,0,,,"[{'url': 'https://t.co/DqMXGKDpwL', 'expanded_url': 'https://twitter.com/i/web/status/1310520471775883265', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
182,b'Dilreetsign',2020-09-28 10:03:11,b'@JoshiPralhad CM @capt_amarinder\nMaking changes to the farmers bill is not the solution.\nOnly solution to the\xe2\x80\xa6 https://t.co/D7EIfKYHLh',[],0,0,,,"[{'url': 'https://t.co/D7EIfKYHLh', 'expanded_url': 'https://twitter.com/i/web/status/1310520422601863168', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]"
183,b'SanjeetaSing',2020-09-28 10:01:21,b'@bhatia_niraj23 @capt_amarinder CM @capt_amarinder\nMaking changes to the farmers bill is not the solution.\nOnly sol\xe2\x80\xa6 https://t.co/qdNkW65D3v',[],0,0,,,"[{'url': 'https://t.co/qdNkW65D3v', 'expanded_url': 'https://twitter.com/i/web/status/1310519960968495105', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
184,b'ANLPRT',2020-09-28 09:58:59,"b""@davidfrawleyved @Sanju_Verma_ @BJP4India @eOrganiser @capt_amarinder\nDon't do false promises. We know what to do.\xe2\x80\xa6 https://t.co/h6TiuP4DPZ""",[],0,0,,,"[{'url': 'https://t.co/h6TiuP4DPZ', 'expanded_url': 'https://twitter.com/i/web/status/1310519366342115329', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
185,b'Simrats_singh24',2020-09-28 09:58:51,b'@bhatia_niraj23 @capt_amarinder CM @capt_amarinder\nWe do not believe these words \n\nOnly solution to the\xe2\x80\xa6 https://t.co/RgGMjwwGwD',[],0,0,,,"[{'url': 'https://t.co/RgGMjwwGwD', 'expanded_url': 'https://twitter.com/i/web/status/1310519332280184834', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]"
186,b'ANLPRT',2020-09-28 09:57:14,"b""@bhatia_niraj23 @capt_amarinder @capt_amarinder\nDon't be so fake. Give rights to #Farmers.\nOnly solution is\xe2\x80\xa6 https://t.co/8E6n3otjH5""","[{'text': 'Farmers', 'indices': [81, 89]}]",0,0,,,"[{'url': 'https://t.co/8E6n3otjH5', 'expanded_url': 'https://twitter.com/i/web/status/1310518923461382144', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]"
187,b'sanjana__7',2020-09-28 09:55:49,"b""@bhatia_niraj23 @capt_amarinder CM @capt_amarinder \nWe don't want anything from you except we want to live our life\xe2\x80\xa6 https://t.co/fDAw9fbH8X""",[],0,1,,,"[{'url': 'https://t.co/fDAw9fbH8X', 'expanded_url': 'https://twitter.com/i/web/status/1310518566102290432', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
188,b'preetttii',2020-09-28 09:55:31,"b""@preetttii's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
189,b'ekamkaur86',2020-09-28 09:54:57,b'CM @capt_amarinder \nGherao #Modi #TruckRally\n30th Sept \n\nSolution To #Farmersbill2020 Is #SFJ #Khalistan\xe2\x80\xa6 https://t.co/qNdKLbAFr8',"[{'text': 'Modi', 'indices': [27, 32]}, {'text': 'TruckRally', 'indices': [33, 44]}, {'text': 'Farmersbill2020', 'indices': [69, 85]}, {'text': 'SFJ', 'indices': [89, 93]}, {'text': 'Khalistan', 'indices': [94, 104]}]",0,0,,India,"[{'url': 'https://t.co/qNdKLbAFr8', 'expanded_url': 'https://twitter.com/i/web/status/1310518348124319744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]"
190,b'kauranjalii',2020-09-28 09:54:32,b'CM @capt_amarinder \nGherao #Modi #TruckRally\n30th Sept \n\nSolution To #Farmersbill2020 Is #SFJ #Khalistan\xe2\x80\xa6 https://t.co/qq9LHKUBSe',"[{'text': 'Modi', 'indices': [27, 32]}, {'text': 'TruckRally', 'indices': [33, 44]}, {'text': 'Farmersbill2020', 'indices': [69, 85]}, {'text': 'SFJ', 'indices': [89, 93]}, {'text': 'Khalistan', 'indices': [94, 104]}]",0,0,,"Karachi, Pakistan","[{'url': 'https://t.co/qq9LHKUBSe', 'expanded_url': 'https://twitter.com/i/web/status/1310518245162659841', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]"
191,b'kauranjalii',2020-09-28 09:53:28,b'CM @capt_amarinder \nGherao #Modi #TruckRally\n30th Sept \n\nSolution To #Farmersbill2020 Is #SFJ #Khalistan\xe2\x80\xa6 https://t.co/Q9RhaXyUiq',"[{'text': 'Modi', 'indices': [27, 32]}, {'text': 'TruckRally', 'indices': [33, 44]}, {'text': 'Farmersbill2020', 'indices': [69, 85]}, {'text': 'SFJ', 'indices': [89, 93]}, {'text': 'Khalistan', 'indices': [94, 104]}]",0,0,,"Karachi, Pakistan","[{'url': 'https://t.co/Q9RhaXyUiq', 'expanded_url': 'https://twitter.com/i/web/status/1310517974638489600', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]"
192,b'Kiranhere__',2020-09-28 09:53:16,b'@davidfrawleyved @Nehakaur__ @Sanju_Verma_ @BJP4India @eOrganiser #Farmersbill2020 is Against allready supressed Fa\xe2\x80\xa6 https://t.co/FLfj0X9vDV',"[{'text': 'Farmersbill2020', 'indices': [66, 82]}]",0,1,,,"[{'url': 'https://t.co/FLfj0X9vDV', 'expanded_url': 'https://twitter.com/i/web/status/1310517926697418753', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
193,b'Simrats_singh24',2020-09-28 09:51:55,"b""@davidfrawleyved @Sanju_Verma_ @BJP4India @eOrganiser CM @capt_amarinder\nEvery life is important, and cruelty isn't\xe2\x80\xa6 https://t.co/4zNEoP71Qa""",[],0,1,,,"[{'url': 'https://t.co/4zNEoP71Qa', 'expanded_url': 'https://twitter.com/i/web/status/1310517586325626880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
194,b'Nehakaur__',2020-09-28 09:51:48,b'@davidfrawleyved @Sanju_Verma_ @BJP4India @eOrganiser They want Farmers to Commit suicide Against #Farmersbill2020\xe2\x80\xa6 https://t.co/lemES26Ces',"[{'text': 'Farmersbill2020', 'indices': [98, 114]}]",0,1,,,"[{'url': 'https://t.co/lemES26Ces', 'expanded_url': 'https://twitter.com/i/web/status/1310517558827724802', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
195,b'ANLPRT',2020-09-28 09:51:47,"b""@davidfrawleyved @Sanju_Verma_ @BJP4India @eOrganiser @capt_amarinder Don't make false promises, give rights to\xe2\x80\xa6 https://t.co/OlkFc6YecB""",[],0,0,,,"[{'url': 'https://t.co/OlkFc6YecB', 'expanded_url': 'https://twitter.com/i/web/status/1310517554146877441', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
196,b'sanjana__7',2020-09-28 09:50:45,"b""@davidfrawleyved @Sanju_Verma_ @BJP4India @eOrganiser CM @capt_amarinder\n\nDon't be so fake - you don\xe2\x80\x99t care about F\xe2\x80\xa6 https://t.co/sA63M6bAsa""",[],0,2,,,"[{'url': 'https://t.co/sA63M6bAsa', 'expanded_url': 'https://twitter.com/i/web/status/1310517294343176194', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
197,b'Qutub93681045',2020-09-28 09:47:51,b'RT @SherazSays_: Sikhs Wants #Khalistan\nA Sikh Indian Army man explains how Sikhs are treated in India.\n#Minorities Are Not Safe In India.\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [29, 39]}, {'text': 'Minorities', 'indices': [104, 115]}]",27,0,,"Bahawalpur, Pakistan",[]
198,b'Simrats_singh24',2020-09-28 09:47:00,"b""@mpparimal @CMOGuj @AgriGoI @nstomar @PRupala @rcfalduofficial @icarindia CM @capt_amarinder\n\nDon't make false prom\xe2\x80\xa6 https://t.co/j4vFLfWib5""",[],0,0,,,"[{'url': 'https://t.co/j4vFLfWib5', 'expanded_url': 'https://twitter.com/i/web/status/1310516347634356226', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
199,b'ANLPRT',2020-09-28 09:46:43,b'@mpparimal @CMOGuj @AgriGoI @nstomar @PRupala @rcfalduofficial @icarindia CM @CAPT_AMARINDER only solution for\xe2\x80\xa6 https://t.co/nQC3hbrfTW',[],0,0,,,"[{'url': 'https://t.co/nQC3hbrfTW', 'expanded_url': 'https://twitter.com/i/web/status/1310516277300080640', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
200,b'sanjana__7',2020-09-28 09:45:49,"b""@mpparimal @CMOGuj @AgriGoI @nstomar @PRupala @rcfalduofficial @icarindia CM @capt_amarinder\n\nDon't be so fake - yo\xe2\x80\xa6 https://t.co/BqAScpTGJC""",[],0,0,,,"[{'url': 'https://t.co/BqAScpTGJC', 'expanded_url': 'https://twitter.com/i/web/status/1310516052720189449', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
201,b'Cjwerleman2',2020-09-28 09:41:10,b'RT @KaranpreetDhil3: SFJ gunda Gang has launched another application on Google Play Store which has only motive to spread #Hate among #Sikh\xe2\x80\xa6',"[{'text': 'Hate', 'indices': [122, 127]}]",12,0,,United States,[]
