,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url,user_location,tweet_urls
157,b'Mirakaurr',2020-10-02 18:05:54,"b""@Mirakaurr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
158,b'Jeenaaaajee',2020-10-02 18:05:41,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/d3ofJJk9wE',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,,"[{'url': 'https://t.co/d3ofJJk9wE', 'expanded_url': 'https://twitter.com/i/web/status/1312091400406736896', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
159,b'Dilreetsign',2020-10-02 18:05:37,b'#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers as aid.. We support SFJ we believe in khalistan Application\xe2\x80\xa6 https://t.co/of6HQC8l4p',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [29, 36]}, {'text': 'Haryana', 'indices': [37, 45]}, {'text': 'Farmers', 'indices': [46, 54]}]",1,0,,,"[{'url': 'https://t.co/of6HQC8l4p', 'expanded_url': 'https://twitter.com/i/web/status/1312091382237065216', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
160,b'jasmeetoo',2020-10-02 18:05:07,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/6QAFzoUdf0',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",1,0,,karachi,"[{'url': 'https://t.co/6QAFzoUdf0', 'expanded_url': 'https://twitter.com/i/web/status/1312091256345038850', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
161,b'Husnahkok',2020-10-02 18:04:44,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/sdiTTbHx3W',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,,"[{'url': 'https://t.co/sdiTTbHx3W', 'expanded_url': 'https://twitter.com/i/web/status/1312091160106749952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
162,b'roop_kauur',2020-10-02 18:04:36,b'#Modi \n@PMOIndia\n FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/vbgdHdM4Ky',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [25, 39]}, {'text': 'SFJ', 'indices': [41, 45]}, {'text': 'Haryana', 'indices': [74, 82]}, {'text': 'Punjab', 'indices': [83, 90]}, {'text': 'Farmers', 'indices': [91, 99]}]",0,0,,,"[{'url': 'https://t.co/vbgdHdM4Ky', 'expanded_url': 'https://twitter.com/i/web/status/1312091125910560769', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]"
163,b'sarabjot_singh_',2020-10-02 18:03:43,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/xfNx7stqxu',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,karachi,"[{'url': 'https://t.co/xfNx7stqxu', 'expanded_url': 'https://twitter.com/i/web/status/1312090903197224964', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
164,b'Amarjeet4080',2020-10-02 18:03:31,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/RDJSxdDaqE',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,,"[{'url': 'https://t.co/RDJSxdDaqE', 'expanded_url': 'https://twitter.com/i/web/status/1312090851108102144', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
165,b'Mandeep4080',2020-10-02 18:03:22,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/5R5D6vsxyp',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,,"[{'url': 'https://t.co/5R5D6vsxyp', 'expanded_url': 'https://twitter.com/i/web/status/1312090817042014215', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
166,b'guddiikaur',2020-10-02 18:02:50,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/f1NvPUdUgh',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,"Karachi, Pakistan","[{'url': 'https://t.co/f1NvPUdUgh', 'expanded_url': 'https://twitter.com/i/web/status/1312090680962035712', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
167,b'sarabjot_singh_',2020-10-02 18:02:36,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/xlMSteNNko',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,karachi,"[{'url': 'https://t.co/xlMSteNNko', 'expanded_url': 'https://twitter.com/i/web/status/1312090621344190464', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
168,b'jass_kukreja',2020-10-02 18:00:39,b'RT @harpareet_singh: #SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \n\nThe application is between October 1 to October 8\n@capt_amari\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Punjab', 'indices': [50, 57]}, {'text': 'Haryana', 'indices': [58, 66]}, {'text': 'Farmers', 'indices': [67, 75]}]",1,0,,"London, England",[]
169,b'meenakauur',2020-10-02 17:59:56,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/wMU3OkCEOv',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,,"[{'url': 'https://t.co/wMU3OkCEOv', 'expanded_url': 'https://twitter.com/i/web/status/1312089950762995714', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
170,b'baleen_kaur',2020-10-02 17:57:26,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/INDWDtLTnp',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,,"[{'url': 'https://t.co/INDWDtLTnp', 'expanded_url': 'https://twitter.com/i/web/status/1312089320514355205', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
171,b'Kaurkaya1',2020-10-02 17:55:17,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For farmers of\n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/KHIwFRCiaz',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [82, 90]}, {'text': 'Punjab', 'indices': [91, 98]}, {'text': 'Farmers', 'indices': [99, 107]}]",0,0,,,"[{'url': 'https://t.co/KHIwFRCiaz', 'expanded_url': 'https://twitter.com/i/web/status/1312088782804574208', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]"
172,b'S_Baloch99',2020-10-02 17:51:06,b'RT @ShahzaibKasra4: #\xd8\xb4\xdb\x8c\xd8\xb1\xdb\x8c\xda\xba_\xd9\x85\xd8\xb2\xd8\xa7\xd8\xb1\xdb\x8c_\xd8\xa7\xd8\xb3\xd8\xaa\xd8\xb9\xd9\x81\xdb\x8c_\xd8\xaf\xd9\x88     Like always #SFJ again helping poor farmers in India by announcing $1Million For \n#Punjab #H\xe2\x80\xa6',"[{'text': 'شیریں_مزاری_استعفی_دو', 'indices': [20, 42]}, {'text': 'SFJ', 'indices': [59, 63]}, {'text': 'Punjab', 'indices': [129, 136]}]",1,0,,Mars,[]
173,b'smeet7221',2020-10-02 17:49:48,b'RT @Sanpree62321337: The idea of a #Sikh homeland - Khalistan is a fantasy that exists only on social media due to the backing of #Pakistan\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [35, 40]}, {'text': 'Pakistan', 'indices': [130, 139]}]",25,0,,,[]
174,b'harpareet_singh',2020-10-02 17:48:19,b'#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \nApplication 1 Oct - 8 Oct\n@capt_amarinder @RahulGandhi\xe2\x80\xa6 https://t.co/92wkJ7bXHr',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [29, 36]}, {'text': 'Haryana', 'indices': [37, 45]}, {'text': 'Farmers', 'indices': [46, 54]}]",0,0,,,"[{'url': 'https://t.co/92wkJ7bXHr', 'expanded_url': 'https://twitter.com/i/web/status/1312087027295420416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
175,b'harpareet_singh',2020-10-02 17:47:19,b'#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \nApplication 1 Oct - 8 Oct\n\n@capt_amarinder @RahulGandhi\xe2\x80\xa6 https://t.co/if6WDBZf4A',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [29, 36]}, {'text': 'Haryana', 'indices': [37, 45]}, {'text': 'Farmers', 'indices': [46, 54]}]",0,0,,,"[{'url': 'https://t.co/if6WDBZf4A', 'expanded_url': 'https://twitter.com/i/web/status/1312086775188291585', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
176,b'ekamkaur86',2020-10-02 17:46:27,b'Shame Modi! #Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/Y0636aP13y',"[{'text': 'Modi', 'indices': [12, 17]}, {'text': 'PunjabFarmers', 'indices': [35, 49]}, {'text': 'SFJ', 'indices': [51, 55]}, {'text': 'Haryana', 'indices': [84, 92]}, {'text': 'Punjab', 'indices': [93, 100]}, {'text': 'Farmers', 'indices': [101, 109]}]",0,0,,India,"[{'url': 'https://t.co/Y0636aP13y', 'expanded_url': 'https://twitter.com/i/web/status/1312086559131303941', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
177,b'ekamkaur86',2020-10-02 17:45:36,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/XXMNKz31th',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,0,,India,"[{'url': 'https://t.co/XXMNKz31th', 'expanded_url': 'https://twitter.com/i/web/status/1312086345565822977', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
178,b'SheikhS12413870',2020-10-02 17:44:07,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],2,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
179,b'harpareet_singh',2020-10-02 17:44:03,b'#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \n\nThe application is between October 1 to October 8\xe2\x80\xa6 https://t.co/MKi71Mt8Ln',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [29, 36]}, {'text': 'Haryana', 'indices': [37, 45]}, {'text': 'Farmers', 'indices': [46, 54]}]",1,1,,,"[{'url': 'https://t.co/MKi71Mt8Ln', 'expanded_url': 'https://twitter.com/i/web/status/1312085953750675459', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]"
180,b'harpareet_singh',2020-10-02 17:43:52,b'#SFJ\n#Punjab #Haryana #Farmers \n@capt_amarinder @RahulGandhi @officeofssbadal @HarsimratBadal_ @ArvindKejriwal \n\nTh\xe2\x80\xa6 https://t.co/66UK5k0JoS',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [5, 12]}, {'text': 'Haryana', 'indices': [13, 21]}, {'text': 'Farmers', 'indices': [22, 30]}]",1,0,,,"[{'url': 'https://t.co/66UK5k0JoS', 'expanded_url': 'https://twitter.com/i/web/status/1312085906019569666', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
181,b'harpareet_singh',2020-10-02 17:43:12,b'#SFJ wants to distribute $1 million in aid to farmers in #Punjab #Haryana #Farmers \n\n@capt_amarinder @RahulGandhi\xe2\x80\xa6 https://t.co/NM4ZmrNXSI',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [57, 64]}, {'text': 'Haryana', 'indices': [65, 73]}, {'text': 'Farmers', 'indices': [74, 82]}]",0,0,,,"[{'url': 'https://t.co/NM4ZmrNXSI', 'expanded_url': 'https://twitter.com/i/web/status/1312085740197744645', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]"
182,b'MahaveerRsingh',2020-10-02 17:42:42,"b""@MahaveerRsingh's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [84, 94]}]"
183,b'MahaveerRsingh',2020-10-02 17:42:31,"b""@MahaveerRsingh's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [84, 94]}]"
184,b'MahaveerRsingh',2020-10-02 17:42:17,"b""@MahaveerRsingh's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [84, 94]}]"
185,b'ShahzaibKasra4',2020-10-02 17:39:30,b'RT @kasra_shahzaib: #\xd8\xb9\xd8\xb2\xd8\xaa_\xda\xa9\xdb\x8c_\xd8\xb2\xd9\x86\xd8\xaf\xda\xaf\xdb\x8c_\xd8\xac\xdb\x8c\xd8\xa6\xdb\x8c\xda\xba_\xda\xaf\xdb\x92\nALLAH WILL GRANT COURAGE N SUCCESS TO SHAREEFS INSHALLAH. #Khalistan',"[{'text': 'عزت_کی_زندگی_جیئیں_گے', 'indices': [20, 42]}, {'text': 'Khalistan', 'indices': [101, 111]}]",2,0,,"Lahore, Pakistan",[]
186,b'kasra_shahzaib',2020-10-02 17:38:43,b'#\xd8\xb9\xd8\xb2\xd8\xaa_\xda\xa9\xdb\x8c_\xd8\xb2\xd9\x86\xd8\xaf\xda\xaf\xdb\x8c_\xd8\xac\xdb\x8c\xd8\xa6\xdb\x8c\xda\xba_\xda\xaf\xdb\x92\nALLAH WILL GRANT COURAGE N SUCCESS TO SHAREEFS INSHALLAH. #Khalistan',"[{'text': 'عزت_کی_زندگی_جیئیں_گے', 'indices': [0, 22]}, {'text': 'Khalistan', 'indices': [81, 91]}]",2,4,,"Agra, India",[]
187,b'ShahzaibKasra4',2020-10-02 17:36:15,b'RT @Ha_rpreet: People of #Punjab &amp; #Haryana protesting on On 1st oct to 8 oct #SFJ Releases $1Million For\n\xc2\xa0#Punjab #Haryana #Farmers \n#Khal\xe2\x80\xa6',"[{'text': 'Punjab', 'indices': [25, 32]}, {'text': 'Haryana', 'indices': [39, 47]}, {'text': 'SFJ', 'indices': [82, 86]}, {'text': 'Punjab', 'indices': [111, 118]}, {'text': 'Haryana', 'indices': [119, 127]}, {'text': 'Farmers', 'indices': [128, 136]}]",1,0,,"Lahore, Pakistan",[]
188,b'ShahzaibKasra4',2020-10-02 17:36:10,b'RT @Ha_rpreet: #SFJ comes forwad to Help suppressed Farmers they Releases $1Million to #Punjab and #Haryana Against #Farmersbill2020 Farmer\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [15, 19]}, {'text': 'Punjab', 'indices': [87, 94]}, {'text': 'Haryana', 'indices': [99, 107]}, {'text': 'Farmersbill2020', 'indices': [116, 132]}]",1,0,,"Lahore, Pakistan",[]
189,b'ShahzaibKasra4',2020-10-02 17:36:06,b'RT @Ha_rpreet: #SFJ will help farmers of #Punjab and #Haryana by $1million \nPeople of Punjab should now be clear they India is enemy of Pun\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [15, 19]}, {'text': 'Punjab', 'indices': [41, 48]}, {'text': 'Haryana', 'indices': [53, 61]}]",1,0,,"Lahore, Pakistan",[]
190,b'ShahzaibKasra4',2020-10-02 17:35:59,b'RT @Ha_rpreet: Indians have no Worries how #Punjab and #Haryana #Farmers will effected by So called  Agriculture Reforms Bill passed by fed\xe2\x80\xa6',"[{'text': 'Punjab', 'indices': [43, 50]}, {'text': 'Haryana', 'indices': [55, 63]}, {'text': 'Farmers', 'indices': [64, 72]}]",7,0,,"Lahore, Pakistan",[]
191,b'ShahzaibKasra4',2020-10-02 17:35:36,b'RT @kasra_shahzaib: #fakegandhi Like always #SFJ again helping poor farmers in India by announcing $1Million For \n#Punjab #Haryana #Farmers\xe2\x80\xa6',"[{'text': 'fakegandhi', 'indices': [20, 31]}, {'text': 'SFJ', 'indices': [44, 48]}, {'text': 'Punjab', 'indices': [114, 121]}, {'text': 'Haryana', 'indices': [122, 130]}, {'text': 'Farmers', 'indices': [131, 139]}]",2,0,,"Lahore, Pakistan",[]
192,b'ShahzaibKasra4',2020-10-02 17:35:31,b'#Khalistan #\xd8\xb9\xd8\xb2\xd8\xaa_\xda\xa9\xdb\x8c_\xd8\xb2\xd9\x86\xd8\xaf\xda\xaf\xdb\x8c_\xd8\xac\xdb\x8c\xd8\xa6\xdb\x8c\xda\xba_\xda\xaf\xdb\x92\nIn Sha ALLAH\nAMEEN https://t.co/8Islz4oBsk',"[{'text': 'Khalistan', 'indices': [0, 10]}, {'text': 'عزت_کی_زندگی_جیئیں_گے', 'indices': [11, 33]}]",7,21,,"Lahore, Pakistan",[]
193,b'PakInsight',2020-10-02 17:34:25,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],2,0,,Pakistan,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
194,b'MahaveerRsingh',2020-10-02 17:34:11,"b""@MahaveerRsingh's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [84, 94]}]"
195,b'Rukhshanali',2020-10-02 17:33:13,b'RT @zohaibthinks: Level of Iman.\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\n\n#UAEWhereIsRashidHussain\n#PEMRA #Khalistan https://t.co/chEybDKOlE',"[{'text': 'UAEWhereIsRashidHussain', 'indices': [40, 64]}, {'text': 'PEMRA', 'indices': [65, 71]}, {'text': 'Khalistan', 'indices': [72, 82]}]",4,0,,"Lahore, Pakistan",[]
196,b'kasra_shahzaib',2020-10-02 17:28:03,b'#fakegandhi Like always #SFJ again helping poor farmers in India by announcing $1Million For \n#Punjab #Haryana\xe2\x80\xa6 https://t.co/BY8NzIGK4h',"[{'text': 'fakegandhi', 'indices': [0, 11]}, {'text': 'SFJ', 'indices': [24, 28]}, {'text': 'Punjab', 'indices': [94, 101]}, {'text': 'Haryana', 'indices': [102, 110]}]",2,4,,"Agra, India","[{'url': 'https://t.co/BY8NzIGK4h', 'expanded_url': 'https://twitter.com/i/web/status/1312081928523309059', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
197,b'ShahzaibKasra4',2020-10-02 17:25:30,b'#Khalistan Pakistan stand with u',"[{'text': 'Khalistan', 'indices': [0, 10]}]",0,0,,"Lahore, Pakistan",[]
198,b'ShahzaibKasra4',2020-10-02 17:24:20,b'#\xd8\xb4\xdb\x8c\xd8\xb1\xdb\x8c\xda\xba_\xd9\x85\xd8\xb2\xd8\xa7\xd8\xb1\xdb\x8c_\xd8\xa7\xd8\xb3\xd8\xaa\xd8\xb9\xd9\x81\xdb\x8c_\xd8\xaf\xd9\x88     Like always #SFJ again helping poor farmers in India by announcing $1Million For\xe2\x80\xa6 https://t.co/BhdbiddCBW',"[{'text': 'شیریں_مزاری_استعفی_دو', 'indices': [0, 22]}, {'text': 'SFJ', 'indices': [39, 43]}]",1,2,,"Lahore, Pakistan","[{'url': 'https://t.co/BhdbiddCBW', 'expanded_url': 'https://twitter.com/i/web/status/1312080994074349568', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]"
199,b'Muzammi97075301',2020-10-02 17:18:18,b'RT @zohaibthinks: Level of Iman.\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\n\n#UAEWhereIsRashidHussain\n#PEMRA #Khalistan https://t.co/chEybDKOlE',"[{'text': 'UAEWhereIsRashidHussain', 'indices': [40, 64]}, {'text': 'PEMRA', 'indices': [65, 71]}, {'text': 'Khalistan', 'indices': [72, 82]}]",4,0,,Pakistan,[]
200,b'sudhikshakaur',2020-10-02 17:17:37,b'#Modi @PMOIndia FAILED #PunjabFarmers \n#SFJ Releases $1Million Aid For \n#Haryana #Punjab #Farmers\nStop\xe2\x80\xa6 https://t.co/9WNg3TkLwA',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [23, 37]}, {'text': 'SFJ', 'indices': [39, 43]}, {'text': 'Haryana', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [81, 88]}, {'text': 'Farmers', 'indices': [89, 97]}]",0,2,,,"[{'url': 'https://t.co/9WNg3TkLwA', 'expanded_url': 'https://twitter.com/i/web/status/1312079302264061956', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
201,b'sudhikshakaur',2020-10-02 17:16:52,b'Khalistan is the only solution for these crisis people facing here in! \n#khalistan \n@bbcIndia @Soniandtv @umasudhir\xe2\x80\xa6 https://t.co/j7mR9v967k',"[{'text': 'khalistan', 'indices': [72, 82]}]",0,4,,,"[{'url': 'https://t.co/j7mR9v967k', 'expanded_url': 'https://twitter.com/i/web/status/1312079111184166913', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
202,b'Power_of_belief',2020-10-02 17:16:40,b'RT @kaurr__Seeerat: Freedom from brutality of Indian govt. Is only solution left for us sikhs. #SFJ Releases $1Million For \n#Punjab #Haryan\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [95, 99]}, {'text': 'Punjab', 'indices': [124, 131]}]",1,0,,,[]
203,b'sudhikshakaur',2020-10-02 17:14:46,b'#SFJ Releases $1Million For \n#Punjab #Haryana #Farmers \nApplication 1 Oct - 8 Oct\n#British Portal\xe2\x80\xa6 https://t.co/RpWpNp1Uzw',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Punjab', 'indices': [29, 36]}, {'text': 'Haryana', 'indices': [37, 45]}, {'text': 'Farmers', 'indices': [46, 54]}, {'text': 'British', 'indices': [82, 90]}]",0,1,,,"[{'url': 'https://t.co/RpWpNp1Uzw', 'expanded_url': 'https://twitter.com/i/web/status/1312078586573131777', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [99, 122]}]"
204,b'sudhikshakaur',2020-10-02 17:12:22,b'#SFJ announces to distribute USD 1million in farmers Aid #punjab #haryana farmers committing suicide due to mountin\xe2\x80\xa6 https://t.co/1wDasOd2mh',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'punjab', 'indices': [57, 64]}, {'text': 'haryana', 'indices': [65, 73]}]",0,3,,,"[{'url': 'https://t.co/1wDasOd2mh', 'expanded_url': 'https://twitter.com/i/web/status/1312077981259649027', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
